Undefined,Alfalfa,Corn-notill,Corn-mintill,Corn,Grass-pasture,Grass-trees,Grass-pasture-mowed,Hay-windrowed,Oats,Soybean-notill,Soybean-mintill,Soybean-clean,Wheat,Woods,Buildings-Grass-Trees-Drives,Stone-Steel-Towers,Experiment
0.0,0.9527127924340468,1.0,0.9848942598187311,0.9483826565726085,0.9806835066864784,0.9845920687042182,0.9874266554903605,0.9507882588624684,0.9918138041733547,0.9637637028014616,0.9663236669784846,0.9643226473629782,0.9727668845315904,0.9702048417132216,0.9057922322268512,0.8590381426202321,Salinas_FastICA_15_paoletti
0.0,0.944142362827484,0.9989276139410188,0.9720419370943585,0.9627023223082336,0.9713340683572216,0.9843394796665824,0.9879888268156425,0.8846088579670796,0.9935701655682366,0.959866220735786,0.9608938547486033,0.969901401141671,0.9574700109051254,0.953168044077135,0.8111712165052208,0.8433868289983398,Salinas_FastICA_30_mou
0.0,0.9527127924340468,1.0,0.9979777553083923,0.9871428571428571,0.994413407821229,0.9845920687042182,0.9882648784576697,0.9204877211059591,0.9958105059619723,0.9689497716894977,0.9700654817586529,0.9704203425012974,0.9749182115594329,0.9682835820895522,0.8609150326797386,0.8594355285002767,Salinas_FastICA_30_hamida
0.0,0.9527127924340468,1.0,0.9994941831057157,0.9913978494623656,0.9981350242446848,0.9845920687042182,0.9882648784576697,0.9481152607295203,0.9964533290343383,0.973170731707317,0.9709737827715356,0.97145822522055,0.9749182115594329,0.9719887955182073,0.9011899986629228,0.8599889319313779,Salinas_FastICA_30_li
0.0,0.9512195121951219,0.999195494770716,0.9771938522558254,0.9572649572649573,0.9716390423572744,0.98334174659263,0.9879888268156425,0.8971351985257162,0.9882315008866678,0.9642424242424242,0.8946902654867257,0.9673236514522822,0.9355895196506551,0.9349005424954792,0.8193666101915809,0.8515667949422759,Salinas_FastICA_30_paoletti
0.0,0.9507217521154804,0.9989276139410188,0.9934640522875817,0.9928263988522238,0.9988801791713325,0.9845920687042182,0.9882648784576697,0.8106365834004835,0.9964533290343383,0.968026796589525,0.9709737827715356,0.97145822522055,0.9759825327510917,0.9711090400745573,0.700626204238921,0.8610957387935805,Salinas_UMAP_8_mou
0.0,0.9522150323544052,0.9991952789699571,0.9954637096774194,0.9914101646385111,0.9962658700522778,0.9845920687042182,0.9879854708019,0.8085679314565484,0.9954896907216495,0.9674376141205112,0.9646182495344506,0.97145822522055,0.9738562091503268,0.9682539682539683,0.7063482681167986,0.8610957387935805,Salinas_UMAP_8_hamida
0.0,0.9527127924340468,0.9997316156736447,0.9904040404040404,0.9921203438395415,0.9977595220313666,0.9845920687042182,0.9882648784576697,0.82674550461688,0.9962927143778207,0.9672528805336568,0.9709737827715356,0.97145822522055,0.9759825327510917,0.9710820895522388,0.7208333333333333,0.8610957387935805,Salinas_UMAP_8_li
0.0,0.9502487562189055,0.998124832574337,0.9989888776541962,0.990674318507891,0.9985085756897838,0.9843434343434343,0.9882648784576697,0.8096903096903096,0.9959703417150225,0.9713589274832419,0.9691011235955056,0.97145822522055,0.9759825327510917,0.9719887955182073,0.7195093728303633,0.8594355285002767,Salinas_UMAP_8_paoletti
0.0,0.9402687904430065,0.9933351106371634,0.878727634194831,0.9743954480796586,0.9836976658021489,0.9840868906289467,0.9661109592784914,0.7097540418358746,0.9606337013922227,0.8301726577979055,0.7460443037974683,0.8549793483249197,0.9621621621621622,0.9382379654859219,0.5825361512791991,0.8045030203185063,Salinas_DiffMaps_8_mou
0.0,0.9303135888501742,0.9840891010342084,0.6837229819144244,0.965782122905028,0.9671586715867159,0.9843394796665824,0.9534883720930233,0.620002621575567,0.9496934444269769,0.6842717543043276,0.24372093023255814,0.6942675159235668,0.9357218124341412,0.929551692589204,0.3456719163122198,0.7576396206533192,Salinas_DiffMaps_8_hamida
0.0,0.9392732702837232,0.9890754063415934,0.6642501132759402,0.9836065573770492,0.9739000745712155,0.9843394796665824,0.9599455040871935,0.6068139325531473,0.9085876720526631,0.7583725435925823,0.4891304347826087,0.6958783513405362,0.9112244897959184,0.9075091575091575,0.4039466666666667,0.7792624265098878,Salinas_DiffMaps_8_li
0.0,0.9372822299651568,0.9909502262443439,0.7915831663326653,0.960811756473058,0.9773570898292502,0.9840868906289467,0.9442783365044849,0.6567445365486059,0.9475857687420585,0.7783619258439403,0.7212355212355213,0.817824377457405,0.9571734475374732,0.9518518518518518,0.5373526936026936,0.7472868217054264,Salinas_DiffMaps_8_paoletti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090330597183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salinas_DiffMaps_15_mou
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090330597183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salinas_DiffMaps_15_hamida
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090330597183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salinas_DiffMaps_15_li
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090330597183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salinas_DiffMaps_15_paoletti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090330597183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salinas_DiffMaps_30_mou
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090330597183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salinas_DiffMaps_30_hamida
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090330597183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salinas_DiffMaps_30_li
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090330597183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salinas_DiffMaps_30_paoletti
0.0,0.8652153774895786,0.9369034994697774,0.9153031761308951,0.9878484631879915,0.9359160028964518,0.9656297039638736,0.9398980413200966,0.7678989237248479,0.8858184026723352,0.7282891315652626,0.5853846153846154,0.7595438770451165,0.8835257082896117,0.7790322580645161,0.657925682031985,0.7232635060639471,Salinas_SOM_8_mou
0.0,0.9517172722747635,0.994098712446352,0.9444444444444444,0.9878571428571429,0.9585605234460196,0.9813461053692967,0.9822123401889938,0.7531670163985389,0.9154266626176738,0.7779569892473118,0.6214099216710183,0.8165182987141444,0.8989247311827957,0.9080036798528058,0.625604420907207,0.8551686014372581,Salinas_SOM_8_hamida
0.0,0.9517172722747635,0.9986591579511933,0.9067095588235294,0.989247311827957,0.9571854058078928,0.9833459500378501,0.9860568878973787,0.7081289700088446,0.8949704142011834,0.6534572287510249,0.7653429602888087,0.6582081822889695,0.9110169491525424,0.8697674418604651,0.5813517513566847,0.8165961945031712,Salinas_SOM_8_li
0.0,0.8288723124177271,0.8933510638297872,0.8586703858670386,0.9899569583931134,0.9353340478742408,0.9613670133729569,0.9199151418721825,0.6444167186525265,0.7923827856455383,0.5806815617242157,0.09902740937223696,0.6051379638439581,0.6899383983572895,0.705925925925926,0.4551175886054985,0.5780409041980624,Salinas_SOM_8_paoletti
0.0,0.8768356229275225,0.9416578669482577,0.8935771214252227,0.9828693790149893,0.9358695652173913,0.9761366490831449,0.9655266757865937,0.8289484206317473,0.9578284815106216,0.7845016429353778,0.6019677996422182,0.9471252566735113,0.9221991701244814,0.947075208913649,0.7346096096096096,0.8192771084337349,Salinas_SOM_15_mou
0.0,0.8994524639123942,0.9700442823651992,0.976755937342092,0.9857651245551602,0.9808612440191388,0.9816167212289096,0.9857581681094666,0.8766276578209988,0.9693796604791369,0.8510697415948875,0.6705882352941176,0.9648578811369509,0.9392624728850325,0.9600371747211895,0.7933083580932696,0.8599889319313779,Salinas_SOM_15_hamida
0.0,0.9527127924340468,0.9997316876844647,0.954920019389239,0.9907010014306151,0.9667786487495335,0.9845920687042182,0.9877060631461302,0.8388898149691615,0.9709796376463043,0.8429703551511594,0.7059243397573162,0.9679089026915114,0.9381107491856677,0.9656771799628943,0.7492788461538461,0.8594355285002767,Salinas_SOM_15_li
0.0,0.9429563492063492,0.9898368547740037,0.9511132623426912,0.9863994273443092,0.9559748427672956,0.9764115432873275,0.9534506089309879,0.8498785425101214,0.9661043921069382,0.79631136425278,0.5727659574468085,0.9590163934426229,0.9661941112322792,0.9405850091407678,0.7745487133529637,0.7985611510791367,Salinas_SOM_15_paoletti
0.0,0.8811607554122525,0.9514354708881138,0.9815920398009951,0.9863799283154122,0.9855233853006682,0.98036748049333,0.9772727272727273,0.8134293316637972,0.9644886363636364,0.8733674048835889,0.8647469458987783,0.96215655780197,0.9717391304347827,0.9481481481481482,0.6983922829581993,0.8484013230429989,Salinas_SOM_30_mou
0.0,0.9527127924340468,0.9916800858829844,0.9954545454545455,0.9899569583931134,0.9959077380952381,0.9843434343434343,0.9795013850415513,0.8840091938926284,0.9710991787744788,0.9590163934426229,0.8209764918625678,0.9669250645994832,0.9759825327510917,0.9674721189591078,0.7978653314007116,0.8590381426202321,Salinas_SOM_30_hamida
0.0,0.9527127924340468,0.9959742351046699,0.9994939271255061,0.9899569583931134,0.9970215934475056,0.9843434343434343,0.9841402337228714,0.874002519949601,0.986235595390525,0.9400826446280992,0.907735321528425,0.969901401141671,0.9759825327510917,0.9728971962616823,0.8005824259306153,0.8599889319313779,Salinas_SOM_30_li
0.0,0.8987221959299574,0.9546303709634374,0.9307400379506642,0.9835596854896355,0.9644180874722016,0.9833459500378501,0.9740618101545254,0.833716915995397,0.9537271004421983,0.8838222480395005,0.7893356643356644,0.9004349927501208,0.9633620689655172,0.9616822429906542,0.7512370113805047,0.8588821250691754,Salinas_SOM_30_paoletti
0.0,0.9527127924340468,0.9989267507378589,0.9424460431654677,0.9850640113798008,0.9713007827059262,0.9845920687042182,0.9871615964275746,0.7859109311740891,0.9560542309490416,0.918706557872469,0.763840830449827,0.9637681159420289,0.9229098805646037,0.9236298292902066,0.679995377325783,0.8573008849557522,Salinas_Corr_8_mou
0.0,0.9474467030242935,0.999195494770716,0.9099852434825382,0.9921203438395415,0.9667269439421338,0.9843394796665824,0.9863090248672813,0.6913037102214401,0.9629571741169115,0.9264485139597718,0.7750677506775068,0.9618753219989696,0.952076677316294,0.9468283582089553,0.5152838427947598,0.8578539823008849,Salinas_Corr_8_hamida
0.0,0.9517172722747635,0.9989276139410188,0.9818273599192328,0.9935437589670014,0.9910581222056631,0.9845920687042182,0.9882648784576697,0.7111642480211082,0.9719448407037565,0.9504950495049505,0.8399280575539568,0.968944099378882,0.9748908296943232,0.9692164179104478,0.6263848994665573,0.8578539823008849,Salinas_Corr_8_li
0.0,0.9517412935323383,0.9994633753689295,0.927461139896373,0.9828203292770222,0.9722016308376575,0.9831021437578814,0.9846540178571429,0.6971583652618135,0.9483829855026287,0.9050918951491413,0.7224702380952381,0.9704203425012974,0.9508547008547008,0.9216757741347905,0.5990807479369059,0.8527472527472527,Salinas_Corr_8_paoletti
0.0,0.9512680258577823,0.9983901261067883,0.9015670910871695,0.9857142857142858,0.973616709417369,0.9845920687042182,0.9849540261911396,0.7694995125121872,0.9341570222083203,0.8893406912576242,0.6463506395786306,0.9394250513347022,0.9157007376185459,0.9149908592321755,0.6694140228068195,0.8506887052341597,Salinas_Corr_15_mou
0.0,0.9527127924340468,0.9994635193133047,0.9351273426237385,0.9935437589670014,0.9856035437430787,0.9845920687042182,0.9879854708019,0.7022615066093327,0.9578163771712159,0.9382753403933434,0.7502321262766946,0.9460300985988583,0.9611231101511879,0.9526462395543176,0.5939888993611897,0.8599889319313779,Salinas_Corr_15_hamida
0.0,0.9522150323544052,1.0,0.8809640924741761,0.9907010014306151,0.9445817154959407,0.9833291235160394,0.9868861607142857,0.7768728328360616,0.9683193410422937,0.945806842264608,0.8279279279279279,0.9488089204257476,0.9716466739367503,0.9692451071761417,0.6679642775360659,0.860066371681416,Salinas_Corr_15_li
0.0,0.9099502487562189,0.9758909853249476,0.8924284395198523,0.9711267605633803,0.9649317091177556,0.9840909090909091,0.9796657381615599,0.7893012206111247,0.8970302939859722,0.8832442067736186,0.3947784810126582,0.9371196754563894,0.9202072538860103,0.9121996303142329,0.7043277553375649,0.8430616740088106,Salinas_Corr_15_paoletti
0.0,0.9502239920358387,0.9978558027338515,0.898961284230406,0.9828815977175464,0.9588642155078267,0.9845920687042182,0.9852120535714286,0.7982221522970422,0.9405405405405406,0.8782608695652174,0.574430823117338,0.933710174717369,0.8942014242115972,0.895870736086176,0.676789852421027,0.8528925619834711,Salinas_Corr_30_mou
0.0,0.9527127924340468,1.0,0.9903894790085989,0.9921146953405018,0.9911012235817576,0.9845920687042182,0.9877129293493437,0.8430944789394194,0.9870503597122302,0.9656430525995744,0.9132040627885504,0.9699481865284975,0.9706840390879479,0.9672897196261683,0.7589274978958759,0.8594355285002767,Salinas_Corr_30_hamida
0.0,0.9527127924340468,1.0,0.9505549949545913,0.9914101646385111,0.9664259927797834,0.9845920687042182,0.9879888268156425,0.8212939456881299,0.9467954615148727,0.952023988005997,0.6489262371615313,0.9709392838609238,0.9706840390879479,0.9607476635514018,0.6804579755399428,0.8583287216380742,Salinas_Corr_30_li
0.0,0.947237431557989,0.9973233404710921,0.9407228915662651,0.9856733524355301,0.9745105282600665,0.9840868906289467,0.987433677743647,0.7945162797943605,0.9555413401567248,0.9009461856889415,0.7572209211553473,0.9359556227937469,0.9376979936642027,0.9287696577243293,0.6663380975850173,0.8542241855328547,Salinas_Corr_30_paoletti
0.0,0.5686274509803921,0.8713910761154856,0.7415730337078652,0.8666666666666667,0.9094650205761317,0.9917808219178083,0.9655172413793104,0.959349593495935,0.7727272727272727,0.81195079086116,0.8732283464566929,0.7746268656716417,0.9577464788732394,0.9819890368050117,0.7301980198019802,0.968421052631579,IndianPines_PCA_8_mou
0.0,1.0,0.9867872044506258,0.8822115384615384,0.9957805907172996,0.9337474120082816,1.0,1.0,1.0,1.0,0.9716885743174924,0.9671132764920828,0.9733777038269551,1.0,0.9976322020520916,0.8113695090439277,1.0,IndianPines_PCA_8_hamida
0.0,1.0,0.9979035639412998,0.8929001203369434,1.0,0.9358178053830227,1.0,1.0,1.0,1.0,0.9786368260427264,0.9714867617107943,0.9832775919732442,1.0,0.9968479117415288,0.805699481865285,1.0,IndianPines_PCA_8_li
0.0,0.8043478260869565,0.9224965706447188,0.8404133180252583,0.9314516129032258,0.9089026915113871,0.989159891598916,1.0,0.9815195071868583,1.0,0.9036144578313253,0.9262782401902497,0.8619119878603946,1.0,0.9790697674418605,0.7731958762886598,0.989247311827957,IndianPines_PCA_8_paoletti
0.0,0.3125,0.3432687531048187,0.32292460015232294,0.45741324921135645,0.754863813229572,0.7755775577557755,0.21621621621621623,0.8874296435272045,0.17391304347826086,0.5419664268585132,0.5482310250982764,0.21223958333333334,0.7958333333333333,0.9087481146304676,0.33016627078384797,0.925531914893617,IndianPines_PCA_15_mou
0.0,1.0,0.9751895244658856,0.8926014319809069,0.9789915966386554,0.9358178053830227,1.0,1.0,1.0,1.0,0.9723076923076923,0.9611650485436893,0.9667774086378738,1.0,0.9865824782951855,0.7805486284289277,0.989247311827957,IndianPines_PCA_15_hamida
0.0,0.9574468085106383,0.693371757925072,0.6383928571428571,0.8470588235294118,0.9055441478439425,0.989100817438692,0.9333333333333333,1.0,1.0,0.7554347826086957,0.7700108656283955,0.7559880239520959,0.9951456310679612,0.9638183217859893,0.6997518610421837,0.9893617021276596,IndianPines_PCA_15_li
0.0,0.0425531914893617,0.42375809935205183,0.23484848484848486,0.49825783972125437,0.587171052631579,0.7676767676767676,0.18181818181818182,0.878095238095238,0.17647058823529413,0.4878682842287695,0.5564516129032258,0.25274725274725274,0.6923076923076923,0.8374910905203136,0.2234762979683973,0.946236559139785,IndianPines_PCA_15_paoletti
0.0,0.37142857142857144,0.3893058161350844,0.22188139059304704,0.49444444444444446,0.3843283582089552,0.8166089965397924,0.0,0.8366247755834829,0.0,0.3703056768558952,0.5129575207053166,0.21309370988446727,0.808695652173913,0.8100263852242744,0.31414868105515587,0.9247311827956989,IndianPines_PCA_30_mou
0.0,1.0,0.9958071278825996,0.8935406698564593,0.9915611814345991,0.9358178053830227,1.0,1.0,1.0,1.0,0.9866255144032922,0.9707792207792207,0.9814814814814815,1.0,0.995279307631786,0.805699481865285,1.0,IndianPines_PCA_30_hamida
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23784428756090287,0.0,0.0,0.0,0.0,0.0,IndianPines_PCA_30_li
0.0,0.0,0.375,0.12418300653594772,0.40476190476190477,0.43582089552238806,0.7843137254901961,0.0,0.833922261484099,0.0,0.4452945677123183,0.5058464667005592,0.18370165745856354,0.7309236947791165,0.7535410764872521,0.2626728110599078,0.978494623655914,IndianPines_PCA_30_paoletti
0.0,0.8269230769230769,0.8080553807426054,0.7494505494505495,0.8376383763837638,0.8406374501992032,0.9601063829787234,0.8571428571428571,0.9833679833679834,0.59375,0.8121495327102803,0.8532038834951456,0.8249619482496194,0.9951219512195122,0.9595728451563692,0.6448362720403022,0.9484536082474226,IndianPines_FastICA_8_mou
0.0,0.9019607843137255,0.9554006968641114,0.8643274853801169,0.9469387755102041,0.927536231884058,1.0,1.0,0.9895397489539749,1.0,0.9713701431492843,0.9461507778220981,0.9462540716612378,0.9951219512195122,0.9834123222748815,0.7696078431372549,0.9893617021276596,IndianPines_FastICA_8_hamida
0.0,1.0,1.0,0.9024096385542169,1.0,0.937888198757764,1.0,1.0,1.0,1.0,0.9876796714579056,0.9719626168224299,0.9881956155143339,1.0,1.0,0.8134715025906736,1.0,IndianPines_FastICA_8_li
0.0,0.782608695652174,0.9238031018206339,0.8360655737704918,0.8669201520912547,0.8882113821138211,0.9931880108991825,1.0,0.9795081967213115,0.9,0.9054054054054054,0.9182615629984051,0.8926829268292683,0.9951456310679612,0.9712732919254659,0.753731343283582,0.9789473684210527,IndianPines_FastICA_8_paoletti
0.0,0.9565217391304348,0.8929292929292929,0.7861339600470035,0.8966942148760331,0.9040816326530612,0.9863574351978172,1.0,1.0,0.8,0.895247332686712,0.9064945226917058,0.8592592592592593,1.0,0.9798136645962733,0.7562814070351759,0.989247311827957,IndianPines_FastICA_15_mou
0.0,1.0,0.9944095038434662,0.8884892086330936,0.9957983193277311,0.937888198757764,1.0,1.0,1.0,1.0,0.985655737704918,0.9711733658140479,0.9831365935919055,1.0,0.9992101105845181,0.8025641025641026,1.0,IndianPines_FastICA_15_hamida
0.0,1.0,0.9909533750869868,0.8831325301204819,0.9915966386554622,0.937888198757764,0.9972677595628415,1.0,1.0,1.0,0.9786368260427264,0.9651115618661258,0.9799666110183639,1.0,1.0,0.8046272493573264,1.0,IndianPines_FastICA_15_li
0.0,1.0,0.9564917127071824,0.8735083532219571,0.9212598425196851,0.934020618556701,0.9958960328317373,0.9642857142857143,1.0,0.7727272727272727,0.9342105263157895,0.9387109529458284,0.943801652892562,0.9951219512195122,0.984399375975039,0.7404580152671756,0.9787234042553191,IndianPines_FastICA_15_paoletti
0.0,0.6808510638297872,0.7633928571428571,0.650390625,0.6622950819672131,0.8115079365079365,0.9270166453265045,0.8064516129032258,0.9693877551020408,0.2692307692307692,0.7450424929178471,0.8304396010343553,0.5684647302904564,0.9806763285024155,0.9291158536585366,0.5764705882352941,0.8958333333333334,IndianPines_FastICA_30_mou
0.0,1.0,1.0,0.8975903614457831,1.0,0.937888198757764,1.0,1.0,1.0,1.0,0.9886947584789312,0.9688132847306602,0.9831365935919055,1.0,0.9992101105845181,0.810880829015544,1.0,IndianPines_FastICA_30_hamida
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23784428756090287,0.0,0.0,0.0,0.0,0.0,IndianPines_FastICA_30_li
0.0,0.62,0.7658707047175306,0.7131868131868132,0.6701754385964912,0.8084291187739464,0.9676113360323887,1.0,0.9613034623217923,0.1,0.7370848708487084,0.7945359281437125,0.6931297709923664,0.9238095238095239,0.9673405909797823,0.6666666666666666,0.9375,IndianPines_FastICA_30_paoletti
0.0,0.6739130434782609,0.7212817412333736,0.6463547334058759,0.8373983739837398,0.8285163776493256,0.9271781534460338,0.5641025641025641,0.9695121951219512,0.5,0.7697247706422018,0.8049671292914536,0.7018544935805991,0.9669811320754716,0.9240121580547113,0.5610328638497653,0.989247311827957,IndianPines_UMAP_8_mou
0.0,0.84,0.9771784232365145,0.8760529482551144,0.9506172839506173,0.9221311475409836,0.989159891598916,0.9655172413793104,0.9854771784232366,1.0,0.9695431472081218,0.9632471728594507,0.9506578947368421,1.0,0.9968479117415288,0.7668393782383419,1.0,IndianPines_UMAP_8_hamida
0.0,0.9565217391304348,0.9769553072625698,0.8855421686746988,0.9713114754098361,0.9358178053830227,0.9959072305593452,1.0,0.9958333333333333,1.0,0.9717171717171718,0.9585179218687072,0.9733333333333334,1.0,0.9976340694006309,0.7984496124031008,1.0,IndianPines_UMAP_8_li
0.0,0.43636363636363634,0.7211652794292509,0.6779141104294478,0.7681660899653979,0.84,0.9205128205128205,0.42857142857142855,0.9354207436399217,0.5,0.7891737891737892,0.8006731488406881,0.6691394658753709,0.918552036199095,0.9744582043343654,0.6196473551637279,0.9680851063829787,IndianPines_UMAP_8_paoletti
0.0,0.75,0.8410094637223975,0.7592800899887514,0.7294117647058823,0.9094650205761317,0.9694555112881806,1.0,0.9734151329243353,0.95,0.8953488372093024,0.9083038173947264,0.7374810318664643,0.8755364806866953,0.9790209790209791,0.6469072164948454,0.9393939393939394,IndianPines_UMAP_15_mou
