Experiment,Accuracy,Kappa,Dataset,DR Method,N Components,Model,Class,IoU Score
IndianPines_FastICA_30_li,23.3502538071066,-0.0003932875899892,IndianPines,FastICA,30.0,li,Corn,
IndianPines_FastICA_30_paoletti,93.98672393596252,0.9316816017997944,IndianPines,FastICA,30.0,paoletti,Corn,
IndianPines_UMAP_8_mou,84.01991409605623,0.8181828334041815,IndianPines,UMAP,8.0,mou,Corn,
IndianPines_UMAP_8_hamida,96.19289340101524,0.9567506584678585,IndianPines,UMAP,8.0,hamida,Corn,
IndianPines_UMAP_8_li,97.13002733307302,0.9673679821115794,IndianPines,UMAP,8.0,li,Corn,
IndianPines_UMAP_8_paoletti,91.6536509176103,0.9050981710403004,IndianPines,UMAP,8.0,paoletti,Corn,
IndianPines_UMAP_15_mou,93.0886372510738,0.9213511367280196,IndianPines,UMAP,15.0,mou,Corn,
IndianPines_UMAP_15_hamida,97.24716907458024,0.9687052416755068,IndianPines,UMAP,15.0,hamida,Corn,
IndianPines_UMAP_15_li,97.30573994533384,0.9693673593008522,IndianPines,UMAP,15.0,li,Corn,
IndianPines_UMAP_15_paoletti,92.62983209683718,0.9159546560122138,IndianPines,UMAP,15.0,paoletti,Corn,
IndianPines_UMAP_30_mou,94.34791097227644,0.9357076537696,IndianPines,UMAP,30.0,mou,Corn,
IndianPines_UMAP_30_hamida,97.34478719250292,0.969812478562215,IndianPines,UMAP,30.0,hamida,Corn,
IndianPines_UMAP_30_li,97.39359625146427,0.9703685551438436,IndianPines,UMAP,30.0,li,Corn,
IndianPines_UMAP_30_paoletti,93.0007809449434,0.9204102797315112,IndianPines,UMAP,30.0,paoletti,Corn,
IndianPines_DiffMaps_8_mou,75.44904334244436,0.7175534318527652,IndianPines,DiffMaps,8.0,mou,Corn,
IndianPines_DiffMaps_8_hamida,85.75470777636842,0.8375970183875586,IndianPines,DiffMaps,8.0,hamida,Corn,
IndianPines_DiffMaps_8_li,89.05259049663381,0.8750600233248391,IndianPines,DiffMaps,8.0,li,Corn,
IndianPines_DiffMaps_8_paoletti,76.25134159430188,0.7301167130154771,IndianPines,DiffMaps,8.0,paoletti,Corn,
IndianPines_DiffMaps_15_mou,86.95482486096205,0.8518297776200947,IndianPines,DiffMaps,15.0,mou,Corn,
IndianPines_DiffMaps_15_hamida,96.0776661137672,0.955412073867796,IndianPines,DiffMaps,15.0,hamida,Corn,
IndianPines_DiffMaps_15_li,95.40442970045858,0.9477130045503628,IndianPines,DiffMaps,15.0,li,Corn,
IndianPines_DiffMaps_15_paoletti,87.71587471948483,0.8598924414908159,IndianPines,DiffMaps,15.0,paoletti,Corn,
IndianPines_DiffMaps_30_mou,95.80446872865646,0.952322447889139,IndianPines,DiffMaps,30.0,mou,Corn,
IndianPines_DiffMaps_30_hamida,97.35583959410674,0.9699442903063938,IndianPines,DiffMaps,30.0,hamida,Corn,
IndianPines_DiffMaps_30_li,97.28754024782906,0.9691691996666508,IndianPines,DiffMaps,30.0,li,Corn,
IndianPines_DiffMaps_30_paoletti,96.64357498292516,0.9618422233465518,IndianPines,DiffMaps,30.0,paoletti,Corn,
IndianPines_SOM_8_mou,78.11493804273587,0.7502580390927936,IndianPines,SOM,8.0,mou,Corn,
IndianPines_SOM_8_hamida,91.11132793443262,0.89869331655254,IndianPines,SOM,8.0,hamida,Corn,
IndianPines_SOM_8_li,83.73499853644257,0.8142964496207955,IndianPines,SOM,8.0,li,Corn,
IndianPines_SOM_8_paoletti,84.35944970240999,0.8213412546375117,IndianPines,SOM,8.0,paoletti,Corn,
IndianPines_SOM_15_mou,78.99307249487755,0.7599316684063185,IndianPines,SOM,15.0,mou,Corn,
IndianPines_SOM_15_hamida,95.1702605132208,0.9450052794120922,IndianPines,SOM,15.0,hamida,Corn,
IndianPines_SOM_15_li,83.39350180505416,0.8107276192420584,IndianPines,SOM,15.0,li,Corn,
IndianPines_SOM_15_paoletti,89.12088984291151,0.8758905541712624,IndianPines,SOM,15.0,paoletti,Corn,
IndianPines_SOM_30_mou,87.72563176895306,0.8603836496068537,IndianPines,SOM,30.0,mou,Corn,
IndianPines_SOM_30_hamida,97.09239925846424,0.9669427124790888,IndianPines,SOM,30.0,hamida,Corn,
IndianPines_SOM_30_li,90.52590496633816,0.8921216298398892,IndianPines,SOM,30.0,li,Corn,
IndianPines_SOM_30_paoletti,89.5014147721729,0.8803027869758289,IndianPines,SOM,30.0,paoletti,Corn,
IndianPines_Corr_8_mou,76.02499023818821,0.7242782009130428,IndianPines,Corr,8.0,mou,Corn,
IndianPines_Corr_8_hamida,81.54041390082,0.7902187421344499,IndianPines,Corr,8.0,hamida,Corn,
IndianPines_Corr_8_li,74.41429129246389,0.7049177650578656,IndianPines,Corr,8.0,li,Corn,
IndianPines_Corr_8_paoletti,79.12924638812964,0.7606215634739103,IndianPines,Corr,8.0,paoletti,Corn,
IndianPines_Corr_15_mou,79.578289730574,0.766574223422945,IndianPines,Corr,15.0,mou,Corn,
IndianPines_Corr_15_hamida,85.50370948848106,0.8345987410235914,IndianPines,Corr,15.0,hamida,Corn,
IndianPines_Corr_15_li,67.07340882467786,0.6185613820055155,IndianPines,Corr,15.0,li,Corn,
IndianPines_Corr_15_paoletti,79.59781335415853,0.7657247463497856,IndianPines,Corr,15.0,paoletti,Corn,
IndianPines_Corr_30_mou,83.19992190550566,0.8077970142821824,IndianPines,Corr,30.0,mou,Corn,
IndianPines_Corr_30_hamida,93.64506052323313,0.9275930392579986,IndianPines,Corr,30.0,hamida,Corn,
IndianPines_Corr_30_li,65.08199921905506,0.5938217990604873,IndianPines,Corr,30.0,li,Corn,
IndianPines_Corr_30_paoletti,77.4599765716517,0.7412873835276772,IndianPines,Corr,30.0,paoletti,Corn,
IndianPines_Var_8_mou,76.14213197969544,0.72629081186898,IndianPines,Var,8.0,mou,Corn,
IndianPines_Var_8_hamida,80.0761421319797,0.7725674396478752,IndianPines,Var,8.0,hamida,Corn,
IndianPines_Var_8_li,87.9832096837173,0.8627414286537316,IndianPines,Var,8.0,li,Corn,
IndianPines_Var_8_paoletti,80.72042171026943,0.7806533474858448,IndianPines,Var,8.0,paoletti,Corn,
IndianPines_Var_15_mou,87.37797735259664,0.8560231027541741,IndianPines,Var,15.0,mou,Corn,
IndianPines_Var_15_hamida,94.8945724326435,0.9419414392038686,IndianPines,Var,15.0,hamida,Corn,
IndianPines_Var_15_li,89.94533385396329,0.8853545841161838,IndianPines,Var,15.0,li,Corn,
IndianPines_Var_15_paoletti,85.84537290121047,0.8383699093167247,IndianPines,Var,15.0,paoletti,Corn,
IndianPines_Var_30_mou,85.88442014837955,0.8392104321050899,IndianPines,Var,30.0,mou,Corn,
IndianPines_Var_30_hamida,96.80788754392816,0.9636897337443554,IndianPines,Var,30.0,hamida,Corn,
IndianPines_Var_30_li,90.9996095275283,0.8973022598602832,IndianPines,Var,30.0,li,Corn,
IndianPines_Var_30_paoletti,87.22178836392034,0.8541473434009772,IndianPines,Var,30.0,paoletti,Corn,
,,,,,,,Corn,0.8992248062015504
,,,,,,,Corn,0.9957983193277311
,,,,,,,Corn,1.0
,,,,,,,Corn,0.9591836734693877
,,,,,,,Corn,0.5971014492753624
,,,,,,,Corn,0.9789029535864979
,,,,,,,Corn,0.9218106995884774
,,,,,,,Corn,0.447098976109215
,,,,,,,Corn,0.43089430894308944
,,,,,,,Corn,0.9831223628691983
,,,,,,,Corn,0.34990791896869244
,,,,,,,Corn,0.2518518518518518
,,,,,,,Corn,0.6985815602836879
,,,,,,,Corn,0.9874476987447699
,,,,,,,Corn,1.0
,,,,,,,Corn,0.8669201520912547
,,,,,,,Corn,0.8976377952755905
,,,,,,,Corn,1.0
,,,,,,,Corn,0.9670781893004116
,,,,,,,Corn,0.9666666666666667
,,,,,,,Corn,0.81640625
,,,,,,,Corn,1.0
,,,,,,,Corn,0.0
,,,,,,,Corn,0.802158273381295
,,,,,,,Corn,0.5918367346938775
,,,,,,,Corn,0.8257839721254355
,,,,,,,Corn,1.0
,,,,,,,Corn,0.79296875
,,,,,,,Corn,0.8064516129032258
,,,,,,,Corn,0.9915611814345991
,,,,,,,Corn,1.0
,,,,,,,Corn,0.8024193548387096
,,,,,,,Corn,0.8830645161290323
,,,,,,,Corn,0.9915611814345991
,,,,,,,Corn,1.0
,,,,,,,Corn,0.8735632183908046
,,,,,,,Corn,0.5925925925925926
,,,,,,,Corn,0.7818930041152263
,,,,,,,Corn,0.8507462686567164
,,,,,,,Corn,0.6523297491039427
,,,,,,,Corn,0.8373015873015873
,,,,,,,Corn,0.9710743801652892
,,,,,,,Corn,0.9473684210526315
,,,,,,,Corn,0.7360594795539034
,,,,,,,Corn,0.979253112033195
,,,,,,,Corn,1.0
,,,,,,,Corn,0.9957983193277311
,,,,,,,Corn,0.9832635983263598
,,,,,,,Corn,0.5609756097560976
,,,,,,,Corn,0.8438661710037175
,,,,,,,Corn,0.7527675276752768
,,,,,,,Corn,0.6727272727272727
,,,,,,,Corn,0.6035087719298246
,,,,,,,Corn,0.975103734439834
,,,,,,,Corn,0.9390243902439024
,,,,,,,Corn,0.8253968253968254
,,,,,,,Corn,0.604
,,,,,,,Corn,0.9915611814345991
,,,,,,,Corn,0.9665271966527197
,,,,,,,Corn,0.8178294573643411
,,,,,,,Corn,0.6654804270462633
,,,,,,,Corn,0.927710843373494
,,,,,,,Corn,0.7009966777408638
,,,,,,,Corn,0.7070063694267515
,,,,,,,Corn,0.726643598615917
,,,,,,,Corn,0.8844621513944223
,,,,,,,Corn,0.5978260869565217
,,,,,,,Corn,0.6984732824427481
,,,,,,,Corn,0.714859437751004
,,,,,,,Corn,0.9832635983263598
,,,,,,,Corn,0.44412607449856734
,,,,,,,Corn,0.581081081081081
,,,,,,,Corn,0.5107033639143731
,,,,,,,Corn,0.6367041198501873
,,,,,,,Corn,0.7807692307692308
,,,,,,,Corn,0.6273291925465838
,,,,,,,Corn,0.8145454545454546
,,,,,,,Corn,0.9753086419753086
,,,,,,,Corn,0.9325396825396826
,,,,,,,Corn,0.7873134328358209
,,,,,,,Corn,0.696551724137931
,,,,,,,Corn,0.9873417721518988
,,,,,,,Corn,0.9071729957805907
,,,,,,,Corn,0.75
IndianPines_PCA_8_mou,92.78602108551348,0.9178804271775152,IndianPines,PCA,8.0,mou,Grass-pasture,
IndianPines_PCA_8_hamida,97.12026552128076,0.9672566855231628,IndianPines,PCA,8.0,hamida,Grass-pasture,
IndianPines_PCA_8_li,97.39359625146427,0.9703704852790824,IndianPines,PCA,8.0,li,Grass-pasture,
IndianPines_PCA_8_paoletti,95.6169465052714,0.9502035792986734,IndianPines,PCA,8.0,paoletti,Grass-pasture,
IndianPines_PCA_15_mou,80.53494728621632,0.7786321758651745,IndianPines,PCA,15.0,mou,Grass-pasture,
IndianPines_PCA_15_hamida,96.90550566185084,0.9648032850504292,IndianPines,PCA,15.0,hamida,Grass-pasture,
IndianPines_PCA_15_li,91.1265130808278,0.8991052163756731,IndianPines,PCA,15.0,li,Grass-pasture,
IndianPines_PCA_15_paoletti,66.17532213978915,0.6115922014108471,IndianPines,PCA,15.0,paoletti,Grass-pasture,
IndianPines_PCA_30_mou,64.789144865287,0.5953701722436795,IndianPines,PCA,30.0,mou,Grass-pasture,
IndianPines_PCA_30_hamida,97.18859820382664,0.9680350378228194,IndianPines,PCA,30.0,hamida,Grass-pasture,
IndianPines_PCA_30_li,75.40999609527529,0.7175853724210614,IndianPines,PCA,30.0,li,Grass-pasture,
IndianPines_PCA_30_paoletti,64.50605232331121,0.5890760454670927,IndianPines,PCA,30.0,paoletti,Grass-pasture,
IndianPines_FastICA_8_mou,88.80320187426787,0.8727241357481775,IndianPines,FastICA,8.0,mou,Grass-pasture,
IndianPines_FastICA_8_hamida,96.8566966028895,0.9642573077941268,IndianPines,FastICA,8.0,hamida,Grass-pasture,
IndianPines_FastICA_8_li,97.06169465052714,0.9665812126559132,IndianPines,FastICA,8.0,li,Grass-pasture,
IndianPines_FastICA_8_paoletti,93.57672784068724,0.9269751546160928,IndianPines,FastICA,8.0,paoletti,Grass-pasture,
IndianPines_FastICA_15_mou,92.98125732135884,0.9200472970671394,IndianPines,FastICA,15.0,mou,Grass-pasture,
IndianPines_FastICA_15_hamida,97.30573994533384,0.9693676828872444,IndianPines,FastICA,15.0,hamida,Grass-pasture,
IndianPines_FastICA_15_li,96.46622413119876,0.9598172300786724,IndianPines,FastICA,15.0,li,Grass-pasture,
IndianPines_FastICA_15_paoletti,95.9586099180008,0.9540743435138432,IndianPines,FastICA,15.0,paoletti,Grass-pasture,
IndianPines_FastICA_30_mou,90.60913705583756,0.8930187226202332,IndianPines,FastICA,30.0,mou,Grass-pasture,
IndianPines_FastICA_30_hamida,97.42288168684108,0.9707001424118064,IndianPines,FastICA,30.0,hamida,Grass-pasture,
IndianPines_FastICA_30_li,23.3502538071066,-0.0003932875899892,IndianPines,FastICA,30.0,li,Grass-pasture,
IndianPines_FastICA_30_paoletti,93.98672393596252,0.9316816017997944,IndianPines,FastICA,30.0,paoletti,Grass-pasture,
IndianPines_UMAP_8_mou,84.01991409605623,0.8181828334041815,IndianPines,UMAP,8.0,mou,Grass-pasture,
IndianPines_UMAP_8_hamida,96.19289340101524,0.9567506584678585,IndianPines,UMAP,8.0,hamida,Grass-pasture,
IndianPines_UMAP_8_li,97.13002733307302,0.9673679821115794,IndianPines,UMAP,8.0,li,Grass-pasture,
IndianPines_UMAP_8_paoletti,91.6536509176103,0.9050981710403004,IndianPines,UMAP,8.0,paoletti,Grass-pasture,
IndianPines_UMAP_15_mou,93.0886372510738,0.9213511367280196,IndianPines,UMAP,15.0,mou,Grass-pasture,
IndianPines_UMAP_15_hamida,97.24716907458024,0.9687052416755068,IndianPines,UMAP,15.0,hamida,Grass-pasture,
IndianPines_UMAP_15_li,97.30573994533384,0.9693673593008522,IndianPines,UMAP,15.0,li,Grass-pasture,
IndianPines_UMAP_15_paoletti,92.62983209683718,0.9159546560122138,IndianPines,UMAP,15.0,paoletti,Grass-pasture,
IndianPines_UMAP_30_mou,94.34791097227644,0.9357076537696,IndianPines,UMAP,30.0,mou,Grass-pasture,
IndianPines_UMAP_30_hamida,97.34478719250292,0.969812478562215,IndianPines,UMAP,30.0,hamida,Grass-pasture,
IndianPines_UMAP_30_li,97.39359625146427,0.9703685551438436,IndianPines,UMAP,30.0,li,Grass-pasture,
IndianPines_UMAP_30_paoletti,93.0007809449434,0.9204102797315112,IndianPines,UMAP,30.0,paoletti,Grass-pasture,
IndianPines_DiffMaps_8_mou,75.44904334244436,0.7175534318527652,IndianPines,DiffMaps,8.0,mou,Grass-pasture,
IndianPines_DiffMaps_8_hamida,85.75470777636842,0.8375970183875586,IndianPines,DiffMaps,8.0,hamida,Grass-pasture,
IndianPines_DiffMaps_8_li,89.05259049663381,0.8750600233248391,IndianPines,DiffMaps,8.0,li,Grass-pasture,
IndianPines_DiffMaps_8_paoletti,76.25134159430188,0.7301167130154771,IndianPines,DiffMaps,8.0,paoletti,Grass-pasture,
IndianPines_DiffMaps_15_mou,86.95482486096205,0.8518297776200947,IndianPines,DiffMaps,15.0,mou,Grass-pasture,
IndianPines_DiffMaps_15_hamida,96.0776661137672,0.955412073867796,IndianPines,DiffMaps,15.0,hamida,Grass-pasture,
IndianPines_DiffMaps_15_li,95.40442970045858,0.9477130045503628,IndianPines,DiffMaps,15.0,li,Grass-pasture,
IndianPines_DiffMaps_15_paoletti,87.71587471948483,0.8598924414908159,IndianPines,DiffMaps,15.0,paoletti,Grass-pasture,
IndianPines_DiffMaps_30_mou,95.80446872865646,0.952322447889139,IndianPines,DiffMaps,30.0,mou,Grass-pasture,
IndianPines_DiffMaps_30_hamida,97.35583959410674,0.9699442903063938,IndianPines,DiffMaps,30.0,hamida,Grass-pasture,
IndianPines_DiffMaps_30_li,97.28754024782906,0.9691691996666508,IndianPines,DiffMaps,30.0,li,Grass-pasture,
IndianPines_DiffMaps_30_paoletti,96.64357498292516,0.9618422233465518,IndianPines,DiffMaps,30.0,paoletti,Grass-pasture,
IndianPines_SOM_8_mou,78.11493804273587,0.7502580390927936,IndianPines,SOM,8.0,mou,Grass-pasture,
IndianPines_SOM_8_hamida,91.11132793443262,0.89869331655254,IndianPines,SOM,8.0,hamida,Grass-pasture,
IndianPines_SOM_8_li,83.73499853644257,0.8142964496207955,IndianPines,SOM,8.0,li,Grass-pasture,
IndianPines_SOM_8_paoletti,84.35944970240999,0.8213412546375117,IndianPines,SOM,8.0,paoletti,Grass-pasture,
IndianPines_SOM_15_mou,78.99307249487755,0.7599316684063185,IndianPines,SOM,15.0,mou,Grass-pasture,
IndianPines_SOM_15_hamida,95.1702605132208,0.9450052794120922,IndianPines,SOM,15.0,hamida,Grass-pasture,
IndianPines_SOM_15_li,83.39350180505416,0.8107276192420584,IndianPines,SOM,15.0,li,Grass-pasture,
IndianPines_SOM_15_paoletti,89.12088984291151,0.8758905541712624,IndianPines,SOM,15.0,paoletti,Grass-pasture,
IndianPines_SOM_30_mou,87.72563176895306,0.8603836496068537,IndianPines,SOM,30.0,mou,Grass-pasture,
IndianPines_SOM_30_hamida,97.09239925846424,0.9669427124790888,IndianPines,SOM,30.0,hamida,Grass-pasture,
IndianPines_SOM_30_li,90.52590496633816,0.8921216298398892,IndianPines,SOM,30.0,li,Grass-pasture,
IndianPines_SOM_30_paoletti,89.5014147721729,0.8803027869758289,IndianPines,SOM,30.0,paoletti,Grass-pasture,
IndianPines_Corr_8_mou,76.02499023818821,0.7242782009130428,IndianPines,Corr,8.0,mou,Grass-pasture,
IndianPines_Corr_8_hamida,81.54041390082,0.7902187421344499,IndianPines,Corr,8.0,hamida,Grass-pasture,
IndianPines_Corr_8_li,74.41429129246389,0.7049177650578656,IndianPines,Corr,8.0,li,Grass-pasture,
IndianPines_Corr_8_paoletti,79.12924638812964,0.7606215634739103,IndianPines,Corr,8.0,paoletti,Grass-pasture,
IndianPines_Corr_15_mou,79.578289730574,0.766574223422945,IndianPines,Corr,15.0,mou,Grass-pasture,
IndianPines_Corr_15_hamida,85.50370948848106,0.8345987410235914,IndianPines,Corr,15.0,hamida,Grass-pasture,
IndianPines_Corr_15_li,67.07340882467786,0.6185613820055155,IndianPines,Corr,15.0,li,Grass-pasture,
IndianPines_Corr_15_paoletti,79.59781335415853,0.7657247463497856,IndianPines,Corr,15.0,paoletti,Grass-pasture,
IndianPines_Corr_30_mou,83.19992190550566,0.8077970142821824,IndianPines,Corr,30.0,mou,Grass-pasture,
IndianPines_Corr_30_hamida,93.64506052323313,0.9275930392579986,IndianPines,Corr,30.0,hamida,Grass-pasture,
IndianPines_Corr_30_li,65.08199921905506,0.5938217990604873,IndianPines,Corr,30.0,li,Grass-pasture,
IndianPines_Corr_30_paoletti,77.4599765716517,0.7412873835276772,IndianPines,Corr,30.0,paoletti,Grass-pasture,
IndianPines_Var_8_mou,76.14213197969544,0.72629081186898,IndianPines,Var,8.0,mou,Grass-pasture,
IndianPines_Var_8_hamida,80.0761421319797,0.7725674396478752,IndianPines,Var,8.0,hamida,Grass-pasture,
IndianPines_Var_8_li,87.9832096837173,0.8627414286537316,IndianPines,Var,8.0,li,Grass-pasture,
IndianPines_Var_8_paoletti,80.72042171026943,0.7806533474858448,IndianPines,Var,8.0,paoletti,Grass-pasture,
IndianPines_Var_15_mou,87.37797735259664,0.8560231027541741,IndianPines,Var,15.0,mou,Grass-pasture,
IndianPines_Var_15_hamida,94.8945724326435,0.9419414392038686,IndianPines,Var,15.0,hamida,Grass-pasture,
IndianPines_Var_15_li,89.94533385396329,0.8853545841161838,IndianPines,Var,15.0,li,Grass-pasture,
IndianPines_Var_15_paoletti,85.84537290121047,0.8383699093167247,IndianPines,Var,15.0,paoletti,Grass-pasture,
IndianPines_Var_30_mou,85.88442014837955,0.8392104321050899,IndianPines,Var,30.0,mou,Grass-pasture,
IndianPines_Var_30_hamida,96.80788754392816,0.9636897337443554,IndianPines,Var,30.0,hamida,Grass-pasture,
IndianPines_Var_30_li,90.9996095275283,0.8973022598602832,IndianPines,Var,30.0,li,Grass-pasture,
IndianPines_Var_30_paoletti,87.22178836392034,0.8541473434009772,IndianPines,Var,30.0,paoletti,Grass-pasture,
,,,,,,,Grass-pasture,0.8985801217038539
,,,,,,,Grass-pasture,0.927536231884058
,,,,,,,Grass-pasture,0.9337474120082816
,,,,,,,Grass-pasture,0.9296066252587992
,,,,,,,Grass-pasture,0.6007604562737643
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.9173553719008265
,,,,,,,Grass-pasture,0.5705229793977813
,,,,,,,Grass-pasture,0.48639455782312924
,,,,,,,Grass-pasture,0.937888198757764
,,,,,,,Grass-pasture,0.7579143389199255
,,,,,,,Grass-pasture,0.5740402193784278
,,,,,,,Grass-pasture,0.8618677042801557
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.8467741935483871
,,,,,,,Grass-pasture,0.90020366598778
,,,,,,,Grass-pasture,0.937888198757764
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.9243353783231084
,,,,,,,Grass-pasture,0.8571428571428571
,,,,,,,Grass-pasture,0.937888198757764
,,,,,,,Grass-pasture,0.0
,,,,,,,Grass-pasture,0.8785425101214575
,,,,,,,Grass-pasture,0.8036072144288577
,,,,,,,Grass-pasture,0.9337474120082816
,,,,,,,Grass-pasture,0.937888198757764
,,,,,,,Grass-pasture,0.8991769547325102
,,,,,,,Grass-pasture,0.9040816326530612
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.9186991869918699
,,,,,,,Grass-pasture,0.8954918032786885
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.9061224489795918
,,,,,,,Grass-pasture,0.6810035842293907
,,,,,,,Grass-pasture,0.796844181459566
,,,,,,,Grass-pasture,0.890495867768595
,,,,,,,Grass-pasture,0.6923076923076923
,,,,,,,Grass-pasture,0.8827160493827161
,,,,,,,Grass-pasture,0.927536231884058
,,,,,,,Grass-pasture,0.9297520661157025
,,,,,,,Grass-pasture,0.9107505070993914
,,,,,,,Grass-pasture,0.9359504132231405
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.9296066252587992
,,,,,,,Grass-pasture,0.748995983935743
,,,,,,,Grass-pasture,0.8810483870967742
,,,,,,,Grass-pasture,0.8087954110898662
,,,,,,,Grass-pasture,0.7851851851851852
,,,,,,,Grass-pasture,0.8055555555555556
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.8420038535645472
,,,,,,,Grass-pasture,0.868421052631579
,,,,,,,Grass-pasture,0.8478260869565217
,,,,,,,Grass-pasture,0.9358178053830227
,,,,,,,Grass-pasture,0.8764705882352941
,,,,,,,Grass-pasture,0.8461538461538461
,,,,,,,Grass-pasture,0.8176691729323309
,,,,,,,Grass-pasture,0.7319587628865979
,,,,,,,Grass-pasture,0.8964803312629399
,,,,,,,Grass-pasture,0.8735177865612648
,,,,,,,Grass-pasture,0.8464646464646465
,,,,,,,Grass-pasture,0.8943089430894309
,,,,,,,Grass-pasture,0.3875968992248062
,,,,,,,Grass-pasture,0.8724696356275303
,,,,,,,Grass-pasture,0.8977505112474438
,,,,,,,Grass-pasture,0.9130434782608695
,,,,,,,Grass-pasture,0.8248587570621468
,,,,,,,Grass-pasture,0.8594704684317719
,,,,,,,Grass-pasture,0.8143712574850299
,,,,,,,Grass-pasture,0.8585461689587426
,,,,,,,Grass-pasture,0.9218106995884774
,,,,,,,Grass-pasture,0.8313253012048193
,,,,,,,Grass-pasture,0.8183632734530938
,,,,,,,Grass-pasture,0.9016393442622951
,,,,,,,Grass-pasture,0.8966942148760331
,,,,,,,Grass-pasture,0.8754940711462451
,,,,,,,Grass-pasture,0.8805668016194332
,,,,,,,Grass-pasture,0.9337474120082816
,,,,,,,Grass-pasture,0.8095238095238095
,,,,,,,Grass-pasture,0.8985801217038539
IndianPines_PCA_8_mou,92.78602108551348,0.9178804271775152,IndianPines,PCA,8.0,mou,Grass-trees,
IndianPines_PCA_8_hamida,97.12026552128076,0.9672566855231628,IndianPines,PCA,8.0,hamida,Grass-trees,
IndianPines_PCA_8_li,97.39359625146427,0.9703704852790824,IndianPines,PCA,8.0,li,Grass-trees,
IndianPines_PCA_8_paoletti,95.6169465052714,0.9502035792986734,IndianPines,PCA,8.0,paoletti,Grass-trees,
IndianPines_PCA_15_mou,80.53494728621632,0.7786321758651745,IndianPines,PCA,15.0,mou,Grass-trees,
IndianPines_PCA_15_hamida,96.90550566185084,0.9648032850504292,IndianPines,PCA,15.0,hamida,Grass-trees,
IndianPines_PCA_15_li,91.1265130808278,0.8991052163756731,IndianPines,PCA,15.0,li,Grass-trees,
IndianPines_PCA_15_paoletti,66.17532213978915,0.6115922014108471,IndianPines,PCA,15.0,paoletti,Grass-trees,
IndianPines_PCA_30_mou,64.789144865287,0.5953701722436795,IndianPines,PCA,30.0,mou,Grass-trees,
IndianPines_PCA_30_hamida,97.18859820382664,0.9680350378228194,IndianPines,PCA,30.0,hamida,Grass-trees,
IndianPines_PCA_30_li,75.40999609527529,0.7175853724210614,IndianPines,PCA,30.0,li,Grass-trees,
IndianPines_PCA_30_paoletti,64.50605232331121,0.5890760454670927,IndianPines,PCA,30.0,paoletti,Grass-trees,
IndianPines_FastICA_8_mou,88.80320187426787,0.8727241357481775,IndianPines,FastICA,8.0,mou,Grass-trees,
IndianPines_FastICA_8_hamida,96.8566966028895,0.9642573077941268,IndianPines,FastICA,8.0,hamida,Grass-trees,
IndianPines_FastICA_8_li,97.06169465052714,0.9665812126559132,IndianPines,FastICA,8.0,li,Grass-trees,
IndianPines_FastICA_8_paoletti,93.57672784068724,0.9269751546160928,IndianPines,FastICA,8.0,paoletti,Grass-trees,
IndianPines_FastICA_15_mou,92.98125732135884,0.9200472970671394,IndianPines,FastICA,15.0,mou,Grass-trees,
IndianPines_FastICA_15_hamida,97.30573994533384,0.9693676828872444,IndianPines,FastICA,15.0,hamida,Grass-trees,
IndianPines_FastICA_15_li,96.46622413119876,0.9598172300786724,IndianPines,FastICA,15.0,li,Grass-trees,
IndianPines_FastICA_15_paoletti,95.9586099180008,0.9540743435138432,IndianPines,FastICA,15.0,paoletti,Grass-trees,
IndianPines_FastICA_30_mou,90.60913705583756,0.8930187226202332,IndianPines,FastICA,30.0,mou,Grass-trees,
IndianPines_FastICA_30_hamida,97.42288168684108,0.9707001424118064,IndianPines,FastICA,30.0,hamida,Grass-trees,
IndianPines_FastICA_30_li,23.3502538071066,-0.0003932875899892,IndianPines,FastICA,30.0,li,Grass-trees,
IndianPines_FastICA_30_paoletti,93.98672393596252,0.9316816017997944,IndianPines,FastICA,30.0,paoletti,Grass-trees,
IndianPines_UMAP_8_mou,84.01991409605623,0.8181828334041815,IndianPines,UMAP,8.0,mou,Grass-trees,
IndianPines_UMAP_8_hamida,96.19289340101524,0.9567506584678585,IndianPines,UMAP,8.0,hamida,Grass-trees,
IndianPines_UMAP_8_li,97.13002733307302,0.9673679821115794,IndianPines,UMAP,8.0,li,Grass-trees,
IndianPines_UMAP_8_paoletti,91.6536509176103,0.9050981710403004,IndianPines,UMAP,8.0,paoletti,Grass-trees,
IndianPines_UMAP_15_mou,93.0886372510738,0.9213511367280196,IndianPines,UMAP,15.0,mou,Grass-trees,
IndianPines_UMAP_15_hamida,97.24716907458024,0.9687052416755068,IndianPines,UMAP,15.0,hamida,Grass-trees,
